Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,Savings_Over5000,TotalSavings
243,73799,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
244,73800,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.34,2.0,2.0,1.0
245,73801,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.06,3.0,,
246,73802,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,7.0,
247,73803,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,1.65,2.0,2.0,2.0
248,73804,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.87,1.0,2.0,3.0
249,73805,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.55,1.0,2.0,1.0
250,73806,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,11.0,4.88,3.0,,
251,73807,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
252,73808,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,2.71,3.0,,
253,73809,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.29,1.0,2.0,1.0
254,73810,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.36,3.0,,
255,73811,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,1.0
256,73812,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.67,1.0,2.0,1.0
257,73813,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.16,3.0,,
258,73814,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.19,1.0,2.0,1.0
259,73815,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,2.32,3.0,,
260,73816,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.54,2.0,2.0,1.0
261,73817,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0
262,73818,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
263,73819,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.15,3.0,,
264,73820,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,,
265,73821,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
266,73822,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.2,1.0,2.0,1.0
267,73823,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.67,3.0,,
268,73824,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
269,73825,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,,
270,73826,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.46,1.0,2.0,1.0
271,73827,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
272,73828,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.87,3.0,,
273,73829,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
274,73830,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.92,3.0,,
275,73831,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.41,2.0,1.0,
276,73832,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0,3.43,3.0,,
277,73833,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
278,73834,,,,,,,,,,,,,,
279,73835,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
280,73836,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.35,2.0,2.0,3.0
281,73837,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.43,3.0,,
282,73838,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.9,3.0,,
283,73839,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,3.03,3.0,,
284,73840,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.95,3.0,1.0,
285,73841,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
286,73842,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.2,1.0,2.0,1.0
287,73843,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.75,1.0,2.0,77.0
288,73844,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.15,3.0,,
289,73845,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.57,2.0,2.0,5.0
290,73846,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.29,1.0,2.0,1.0
291,73847,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
292,73848,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.04,1.0,1.0,
293,73849,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,,
294,73850,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.73,1.0,2.0,1.0
295,73851,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
296,73852,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.74,2.0,2.0,1.0
297,73853,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.4,3.0,,
298,73854,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,1.9,3.0,,
299,73855,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,1.51,2.0,2.0,1.0
300,73856,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
301,73857,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.44,2.0,2.0,1.0
302,73858,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.53,2.0,2.0,2.0
303,73859,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.91,3.0,,
304,73860,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.09,3.0,,
305,73861,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
306,73862,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.41,2.0,2.0,1.0
307,73863,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,3.34,3.0,,
308,73864,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.21,1.0,2.0,2.0
309,73865,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.03,1.0,2.0,1.0
310,73866,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.82,3.0,,
311,73867,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,,
312,73868,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.21,1.0,2.0,2.0
313,73869,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.22,1.0,2.0,1.0
314,73870,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,,
315,73871,1.0,1.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,7.0,1.51,2.0,,
316,73872,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,
317,73873,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.16,1.0,,
318,73874,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,3.03,3.0,,
319,73875,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.72,2.0,2.0,1.0
320,73876,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
321,73877,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.76,1.0,2.0,5.0
322,73878,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.71,3.0,,
323,73879,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,2.03,3.0,,
324,73880,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.06,3.0,,
325,73881,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.06,3.0,2.0,1.0
326,73882,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.21,1.0,2.0,2.0
327,73883,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15,1.0,2.0,1.0
328,73884,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.57,3.0,,
329,73885,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.17,1.0,1.0,
330,73886,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,,
331,73887,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.15,3.0,,
332,73888,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.08,3.0,,
333,73889,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.98,1.0,2.0,1.0
334,73890,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.25,1.0,2.0,1.0
335,73891,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,1.99,3.0,,
336,73892,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
337,73893,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,99.0,,9.0,9.0,
338,73894,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.45,1.0,2.0,1.0
339,73895,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.29,1.0,2.0,1.0
340,73896,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,1.0,2.0,1.0
341,73897,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.55,1.0,2.0,1.0
342,73898,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,9.0,7.0,
343,73899,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.21,1.0,,
344,73900,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
345,73901,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
346,73902,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,,
347,73903,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.64,1.0,2.0,1.0
348,73904,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.35,1.0,2.0,1.0
349,73905,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.13,1.0,2.0,1.0
350,73906,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.39,1.0,2.0,1.0
351,73907,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.85,1.0,2.0,1.0
352,73908,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,4.64,3.0,,
353,73909,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.85,3.0,,
354,73910,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,,
355,73911,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,0.86,1.0,2.0,1.0
356,73912,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.74,1.0,2.0,1.0
357,73913,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.57,3.0,2.0,1.0
358,73914,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.84,1.0,2.0,1.0
359,73915,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.7,1.0,2.0,4.0
360,73916,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.04,1.0,2.0,1.0
361,73917,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
362,73918,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.23,1.0,2.0,1.0
363,73919,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
364,73920,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.82,1.0,2.0,1.0
365,73921,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.06,1.0,2.0,1.0
366,73922,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.37,2.0,1.0,
367,73923,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.22,1.0,,
368,73924,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,
369,73925,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.92,1.0,2.0,99.0
370,73926,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,77.0,,3.0,,
371,73927,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.07,1.0,2.0,1.0
372,73928,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.09,3.0,,
373,73929,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.92,1.0,2.0,1.0
374,73930,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
375,73931,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
376,73932,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.61,1.0,2.0,1.0
377,73933,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.56,1.0,2.0,1.0
378,73934,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,1.14,1.0,2.0,1.0
379,73935,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
380,73936,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,,
381,73937,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.82,2.0,2.0,3.0
382,73938,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
383,73939,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.08,1.0,2.0,1.0
384,73940,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
385,73941,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.54,2.0,,
386,73942,,,,,,,,,,,,,,
387,73943,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.93,3.0,,
388,73944,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
389,73945,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.21,1.0,2.0,6.0
390,73946,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.27,1.0,2.0,1.0
391,73947,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.09,1.0,2.0,1.0
392,73948,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.35,2.0,2.0,1.0
393,73949,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0
394,73950,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
395,73951,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,1.82,2.0,,
396,73952,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.21,1.0,2.0,1.0
397,73953,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,77.0,,7.0,7.0,
398,73954,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
399,73955,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
400,73956,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.38,2.0,,
401,73957,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.04,3.0,,
402,73958,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.3,3.0,,
403,73959,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.82,1.0,1.0,
404,73960,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
405,73961,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,7.0,
406,73962,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.82,1.0,1.0,
407,73963,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.61,2.0,,
408,73964,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,5.0,3.0,,
409,73965,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.16,1.0,1.0,
410,73966,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.76,1.0,2.0,1.0
411,73967,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
412,73968,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.19,3.0,,
413,73969,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,1.72,2.0,2.0,1.0
414,73970,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,0.86,1.0,2.0,1.0
415,73971,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,2.37,3.0,,
416,73972,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.52,2.0,2.0,1.0
417,73973,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.11,3.0,,
418,73974,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,3.7,3.0,,
419,73975,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.92,1.0,2.0,1.0
420,73976,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
421,73977,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,2.43,3.0,,
422,73978,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,4.08,3.0,,
423,73979,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,,
424,73980,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0
425,73981,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0,1.72,2.0,1.0,
426,73982,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.01,1.0,2.0,1.0
427,73983,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0
428,73984,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.17,3.0,,
429,73985,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,1.82,2.0,,
430,73986,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.15,3.0,1.0,
431,73987,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.16,1.0,2.0,1.0
432,73988,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
433,73989,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0
434,73990,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
435,73991,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.61,1.0,2.0,1.0
436,73992,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.04,1.0,7.0,
437,73993,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.59,1.0,9.0,
438,73994,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.06,3.0,,
439,73995,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,3.69,3.0,,
440,73996,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.68,1.0,2.0,1.0
441,73997,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.18,3.0,,
442,73998,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.26,1.0,2.0,1.0
443,73999,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
444,74000,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,0.51,1.0,2.0,1.0
445,74001,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,0.69,1.0,2.0,1.0
446,74002,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.55,3.0,,
447,74003,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.31,1.0,7.0,
448,74004,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.93,3.0,,
449,74005,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.26,1.0,2.0,1.0
450,74006,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.43,2.0,2.0,1.0
451,74007,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.79,3.0,,
452,74008,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.68,2.0,,
453,74009,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
454,74010,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.99,1.0,2.0,1.0
455,74011,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,,
456,74012,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.87,1.0,2.0,1.0
457,74013,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.42,3.0,,
458,74014,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0
459,74015,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.74,1.0,2.0,1.0
460,74016,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,3.06,3.0,,
461,74017,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.16,3.0,,
462,74018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
463,74019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.01,1.0,2.0,1.0
464,74020,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,,
465,74021,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.02,1.0,2.0,1.0
466,74022,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.21,1.0,2.0,1.0
467,74023,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.33,3.0,,
468,74024,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.33,1.0,2.0,1.0
469,74025,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.53,2.0,2.0,1.0
470,74026,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,
471,74027,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.25,3.0,,
472,74028,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.06,1.0,2.0,1.0
473,74029,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,5.0,3.0,,
474,74030,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.65,1.0,2.0,1.0
475,74031,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.68,2.0,,
476,74032,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.28,3.0,,
477,74033,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,5.0,3.0,,
478,74034,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,1.9,3.0,,
479,74035,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.21,1.0,2.0,1.0
480,74036,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,7.0,7.0,
481,74037,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.82,2.0,2.0,3.0
482,74038,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.15,1.0,2.0,1.0
483,74039,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.67,1.0,2.0,1.0
